,software_ID
0,0.0011876484560570072
1,0.0011876484560570072
2,0.0011876484560570072
3,0.0011876484560570072
4,0.0011876484560570072
5,0.0011876484560570072
6,0.048693586698337295
7,0.032066508313539195
8,0.0011876484560570072
9,0.015439429928741092
10,0.0344418052256532
11,0.0011876484560570072
12,0.010688836104513063
13,0.0011876484560570072
14,0.0059382422802850355
15,0.014251781472684086
16,0.007125890736342043
17,0.0011876484560570072
18,0.0023752969121140144
19,0.0011876484560570072
20,0.0011876484560570072
21,0.0011876484560570072
22,0.0035629453681710215
23,0.0023752969121140144
24,0.0011876484560570072
25,0.0059382422802850355
26,0.010688836104513063
27,0.0011876484560570072
28,0.02494061757719715
29,0.0166270783847981
30,0.0011876484560570072
31,0.0011876484560570072
32,0.0011876484560570072
33,0.0011876484560570072
34,0.0011876484560570072
35,0.0011876484560570072
36,0.0011876484560570072
37,0.0011876484560570072
38,0.0011876484560570072
39,0.0011876484560570072
40,0.0011876484560570072
41,0.004750593824228029
42,0.0011876484560570072
43,0.0011876484560570072
44,0.048693586698337295
45,0.032066508313539195
46,0.0011876484560570072
47,0.0023752969121140144
48,0.0035629453681710215
49,0.0011876484560570072
50,0.0011876484560570072
51,0.0035629453681710215
52,0.0011876484560570072
53,0.0011876484560570072
54,0.0011876484560570072
55,0.010688836104513063
56,0.0011876484560570072
57,0.007125890736342043
58,0.004750593824228029
59,0.0011876484560570072
60,0.0011876484560570072
61,0.02494061757719715
62,0.0011876484560570072
63,0.0011876484560570072
64,0.0011876484560570072
65,0.0011876484560570072
66,0.0011876484560570072
67,0.0011876484560570072
68,0.0011876484560570072
69,0.0011876484560570072
70,0.0011876484560570072
71,0.0011876484560570072
72,0.048693586698337295
73,0.0011876484560570072
74,0.0011876484560570072
75,0.032066508313539195
76,0.0011876484560570072
77,0.0011876484560570072
78,0.0011876484560570072
79,0.0011876484560570072
80,0.0011876484560570072
81,0.0344418052256532
82,0.0011876484560570072
83,0.0011876484560570072
84,0.0011876484560570072
85,0.004750593824228029
86,0.0011876484560570072
87,0.0011876484560570072
88,0.0011876484560570072
89,0.0011876484560570072
90,0.0011876484560570072
91,0.0011876484560570072
92,0.010688836104513063
93,0.0011876484560570072
94,0.010688836104513063
95,0.0035629453681710215
96,0.0011876484560570072
97,0.0011876484560570072
98,0.0011876484560570072
99,0.0011876484560570072
100,0.014251781472684086
101,0.0011876484560570072
102,0.010688836104513063
103,0.0011876484560570072
104,0.014251781472684086
105,0.0011876484560570072
106,0.0011876484560570072
107,0.0035629453681710215
108,0.0011876484560570072
109,0.0011876484560570072
110,0.0011876484560570072
111,0.0011876484560570072
112,0.0011876484560570072
113,0.0035629453681710215
114,0.02494061757719715
115,0.0011876484560570072
116,0.0011876484560570072
117,0.0011876484560570072
118,0.0011876484560570072
119,0.048693586698337295
120,0.032066508313539195
121,0.0011876484560570072
122,0.0011876484560570072
123,0.0011876484560570072
124,0.0011876484560570072
125,0.014251781472684086
126,0.007125890736342043
127,0.0023752969121140144
128,0.0166270783847981
129,0.010688836104513063
130,0.048693586698337295
131,0.0035629453681710215
132,0.004750593824228029
133,0.032066508313539195
134,0.0011876484560570072
135,0.0023752969121140144
136,0.010688836104513063
137,0.0023752969121140144
138,0.0011876484560570072
139,0.0011876484560570072
140,0.0011876484560570072
141,0.0059382422802850355
142,0.0011876484560570072
143,0.0011876484560570072
144,0.02494061757719715
145,0.0011876484560570072
146,0.0011876484560570072
147,0.0011876484560570072
148,0.0011876484560570072
149,0.0011876484560570072
150,0.0011876484560570072
151,0.0011876484560570072
152,0.0011876484560570072
153,0.0011876484560570072
154,0.0011876484560570072
155,0.0035629453681710215
156,0.0023752969121140144
157,0.0023752969121140144
158,0.0023752969121140144
159,0.048693586698337295
160,0.032066508313539195
161,0.004750593824228029
162,0.0011876484560570072
163,0.004750593824228029
164,0.0011876484560570072
165,0.048693586698337295
166,0.009501187648456057
167,0.0344418052256532
168,0.0011876484560570072
169,0.00831353919239905
170,0.0059382422802850355
171,0.007125890736342043
172,0.004750593824228029
173,0.0059382422802850355
174,0.0035629453681710215
175,0.00831353919239905
176,0.02494061757719715
177,0.004750593824228029
178,0.0166270783847981
179,0.0011876484560570072
180,0.0011876484560570072
181,0.048693586698337295
182,0.032066508313539195
183,0.011876484560570071
184,0.014251781472684086
185,0.010688836104513063
186,0.0011876484560570072
187,0.0059382422802850355
188,0.0023752969121140144
189,0.0035629453681710215
190,0.010688836104513063
191,0.0023752969121140144
192,0.0059382422802850355
193,0.010688836104513063
194,0.014251781472684086
195,0.009501187648456057
196,0.007125890736342043
197,0.007125890736342043
198,0.0011876484560570072
199,0.0011876484560570072
200,0.0011876484560570072
201,0.010688836104513063
202,0.0011876484560570072
203,0.0011876484560570072
204,0.02494061757719715
205,0.007125890736342043
206,0.004750593824228029
207,0.0011876484560570072
208,0.0023752969121140144
209,0.014251781472684086
210,0.015439429928741092
211,0.0011876484560570072
212,0.0035629453681710215
213,0.010688836104513063
214,0.0011876484560570072
215,0.0011876484560570072
216,0.0011876484560570072
217,0.0011876484560570072
218,0.0011876484560570072
219,0.048693586698337295
220,0.032066508313539195
221,0.0059382422802850355
222,0.00831353919239905
223,0.0035629453681710215
224,0.0011876484560570072
225,0.0059382422802850355
226,0.0011876484560570072
227,0.0059382422802850355
228,0.0035629453681710215
229,0.00831353919239905
230,0.048693586698337295
231,0.009501187648456057
232,0.0059382422802850355
233,0.0011876484560570072
234,0.014251781472684086
235,0.0011876484560570072
236,0.0011876484560570072
237,0.0011876484560570072
238,0.0344418052256532
239,0.0011876484560570072
240,0.0011876484560570072
241,0.048693586698337295
242,0.014251781472684086
243,0.0023752969121140144
244,0.048693586698337295
245,0.0344418052256532
246,0.007125890736342043
247,0.004750593824228029
248,0.02494061757719715
249,0.048693586698337295
250,0.032066508313539195
251,0.0344418052256532
252,0.0023752969121140144
253,0.048693586698337295
254,0.0011876484560570072
255,0.0344418052256532
256,0.0011876484560570072
257,0.02494061757719715
258,0.048693586698337295
259,0.0035629453681710215
260,0.0344418052256532
261,0.004750593824228029
262,0.0011876484560570072
263,0.0011876484560570072
264,0.02494061757719715
265,0.0166270783847981
266,0.0011876484560570072
267,0.0011876484560570072
268,0.0011876484560570072
269,0.0011876484560570072
270,0.0011876484560570072
271,0.02494061757719715
272,0.048693586698337295
273,0.0011876484560570072
274,0.0344418052256532
275,0.0035629453681710215
276,0.014251781472684086
277,0.004750593824228029
278,0.0011876484560570072
279,0.032066508313539195
280,0.011876484560570071
281,0.0011876484560570072
282,0.0011876484560570072
283,0.010688836104513063
284,0.014251781472684086
285,0.015439429928741092
286,0.0011876484560570072
287,0.004750593824228029
288,0.00831353919239905
289,0.0011876484560570072
290,0.048693586698337295
291,0.032066508313539195
292,0.0344418052256532
293,0.0059382422802850355
294,0.0011876484560570072
295,0.007125890736342043
296,0.0023752969121140144
297,0.0011876484560570072
298,0.02494061757719715
299,0.048693586698337295
300,0.009501187648456057
301,0.0035629453681710215
302,0.010688836104513063
303,0.0059382422802850355
304,0.010688836104513063
305,0.0023752969121140144
306,0.010688836104513063
307,0.0011876484560570072
308,0.0023752969121140144
309,0.0011876484560570072
310,0.0011876484560570072
311,0.0011876484560570072
312,0.0011876484560570072
313,0.015439429928741092
314,0.0011876484560570072
315,0.0011876484560570072
316,0.0011876484560570072
317,0.0011876484560570072
318,0.0011876484560570072
319,0.014251781472684086
320,0.0011876484560570072
321,0.010688836104513063
322,0.0035629453681710215
323,0.0166270783847981
324,0.014251781472684086
325,0.0011876484560570072
326,0.0344418052256532
327,0.0011876484560570072
328,0.004750593824228029
329,0.00831353919239905
330,0.007125890736342043
331,0.007125890736342043
332,0.02494061757719715
333,0.0023752969121140144
334,0.0011876484560570072
335,0.0023752969121140144
336,0.0011876484560570072
337,0.0011876484560570072
338,0.048693586698337295
339,0.0035629453681710215
340,0.0344418052256532
341,0.0023752969121140144
342,0.00831353919239905
343,0.007125890736342043
344,0.0011876484560570072
345,0.0023752969121140144
346,0.02494061757719715
347,0.004750593824228029
348,0.0011876484560570072
349,0.0011876484560570072
350,0.0011876484560570072
351,0.0011876484560570072
352,0.048693586698337295
353,0.0011876484560570072
354,0.0011876484560570072
355,0.010688836104513063
356,0.0011876484560570072
357,0.0023752969121140144
358,0.0011876484560570072
359,0.0011876484560570072
360,0.00831353919239905
361,0.032066508313539195
362,0.0035629453681710215
363,0.0011876484560570072
364,0.0011876484560570072
365,0.0023752969121140144
366,0.0059382422802850355
367,0.0011876484560570072
368,0.00831353919239905
369,0.0023752969121140144
370,0.0011876484560570072
371,0.0344418052256532
372,0.0011876484560570072
373,0.00831353919239905
374,0.0023752969121140144
375,0.048693586698337295
376,0.009501187648456057
377,0.032066508313539195
378,0.011876484560570071
379,0.0011876484560570072
380,0.014251781472684086
381,0.015439429928741092
382,0.0344418052256532
383,0.0059382422802850355
384,0.00831353919239905
385,0.0035629453681710215
386,0.0059382422802850355
387,0.014251781472684086
388,0.014251781472684086
389,0.0023752969121140144
390,0.0023752969121140144
391,0.014251781472684086
392,0.011876484560570071
393,0.0011876484560570072
394,0.0011876484560570072
395,0.0011876484560570072
396,0.004750593824228029
397,0.0059382422802850355
398,0.0023752969121140144
399,0.007125890736342043
400,0.004750593824228029
401,0.007125890736342043
402,0.004750593824228029
403,0.00831353919239905
404,0.00831353919239905
405,0.0344418052256532
406,0.0011876484560570072
407,0.0059382422802850355
408,0.0011876484560570072
409,0.0011876484560570072
410,0.0166270783847981
411,0.0011876484560570072
412,0.0011876484560570072
413,0.048693586698337295
414,0.011876484560570071
415,0.0023752969121140144
416,0.0011876484560570072
417,0.014251781472684086
418,0.009501187648456057
419,0.014251781472684086
420,0.010688836104513063
421,0.010688836104513063
422,0.010688836104513063
423,0.0011876484560570072
424,0.0011876484560570072
425,0.0011876484560570072
426,0.015439429928741092
427,0.0011876484560570072
428,0.0011876484560570072
429,0.02494061757719715
430,0.0011876484560570072
431,0.0023752969121140144
432,0.0166270783847981
433,0.048693586698337295
434,0.0344418052256532
435,0.0011876484560570072
436,0.048693586698337295
437,0.0011876484560570072
438,0.0011876484560570072
439,0.032066508313539195
440,0.0011876484560570072
441,0.011876484560570071
442,0.010688836104513063
443,0.010688836104513063
444,0.014251781472684086
445,0.009501187648456057
446,0.0011876484560570072
447,0.0011876484560570072
448,0.0011876484560570072
449,0.0011876484560570072
450,0.0011876484560570072
451,0.0011876484560570072
452,0.0011876484560570072
453,0.048693586698337295
454,0.0011876484560570072
455,0.0344418052256532
456,0.0035629453681710215
457,0.048693586698337295
458,0.0011876484560570072
459,0.0011876484560570072
460,0.0011876484560570072
461,0.0011876484560570072
462,0.0011876484560570072
463,0.0011876484560570072
464,0.0011876484560570072
465,0.0011876484560570072
466,0.0023752969121140144
467,0.0011876484560570072
468,0.0011876484560570072
469,0.0023752969121140144
470,0.0011876484560570072
471,0.0011876484560570072
472,0.0011876484560570072
473,0.0011876484560570072
474,0.0011876484560570072
475,0.0023752969121140144
476,0.0011876484560570072
477,0.0011876484560570072
478,0.0011876484560570072
479,0.0011876484560570072
480,0.0011876484560570072
481,0.007125890736342043
482,0.0023752969121140144
483,0.0166270783847981
484,0.0011876484560570072
485,0.004750593824228029
486,0.0023752969121140144
487,0.0059382422802850355
488,0.0023752969121140144
489,0.007125890736342043
490,0.010688836104513063
491,0.0011876484560570072
492,0.048693586698337295
493,0.0344418052256532
494,0.0011876484560570072
495,0.0059382422802850355
496,0.0035629453681710215
497,0.00831353919239905
498,0.02494061757719715
499,0.004750593824228029
500,0.0166270783847981
501,0.0011876484560570072
502,0.0011876484560570072
503,0.0011876484560570072
504,0.032066508313539195
505,0.0011876484560570072
506,0.010688836104513063
507,0.0035629453681710215
508,0.00831353919239905
509,0.0035629453681710215
510,0.010688836104513063
511,0.0011876484560570072
512,0.0011876484560570072
513,0.02494061757719715
514,0.014251781472684086
515,0.0011876484560570072
516,0.0011876484560570072
517,0.0011876484560570072
518,0.00831353919239905
519,0.048693586698337295
520,0.032066508313539195
521,0.011876484560570071
522,0.0011876484560570072
523,0.0344418052256532
524,0.0023752969121140144
525,0.010688836104513063
526,0.014251781472684086
527,0.007125890736342043
528,0.0011876484560570072
529,0.0011876484560570072
530,0.015439429928741092
531,0.0011876484560570072
532,0.0011876484560570072
533,0.0011876484560570072
534,0.0011876484560570072
535,0.0011876484560570072
536,0.015439429928741092
537,0.0011876484560570072
538,0.0011876484560570072
539,0.0011876484560570072
540,0.0344418052256532
541,0.0011876484560570072
542,0.0011876484560570072
543,0.0023752969121140144
544,0.004750593824228029
545,0.0166270783847981
546,0.004750593824228029
547,0.010688836104513063
548,0.048693586698337295
549,0.0011876484560570072
550,0.0011876484560570072
551,0.0011876484560570072
552,0.0011876484560570072
553,0.010688836104513063
554,0.0011876484560570072
555,0.0011876484560570072
556,0.0011876484560570072
557,0.0011876484560570072
558,0.02494061757719715
559,0.009501187648456057
560,0.014251781472684086
561,0.015439429928741092
562,0.0023752969121140144
563,0.0011876484560570072
564,0.0011876484560570072
565,0.0011876484560570072
566,0.0011876484560570072
567,0.032066508313539195
568,0.011876484560570071
569,0.0344418052256532
570,0.0011876484560570072
571,0.0011876484560570072
572,0.0011876484560570072
573,0.0011876484560570072
574,0.010688836104513063
575,0.010688836104513063
576,0.0011876484560570072
577,0.0059382422802850355
578,0.007125890736342043
579,0.0011876484560570072
580,0.0011876484560570072
581,0.0011876484560570072
582,0.0011876484560570072
583,0.010688836104513063
584,0.048693586698337295
585,0.032066508313539195
586,0.0011876484560570072
587,0.0011876484560570072
588,0.0344418052256532
589,0.0011876484560570072
590,0.0011876484560570072
591,0.0011876484560570072
592,0.0059382422802850355
593,0.0011876484560570072
594,0.0011876484560570072
595,0.010688836104513063
596,0.010688836104513063
597,0.010688836104513063
598,0.0059382422802850355
599,0.014251781472684086
600,0.009501187648456057
601,0.0035629453681710215
602,0.0011876484560570072
603,0.032066508313539195
604,0.010688836104513063
605,0.0059382422802850355
606,0.014251781472684086
607,0.009501187648456057
608,0.0023752969121140144
609,0.0011876484560570072
610,0.0011876484560570072
611,0.0011876484560570072
612,0.0011876484560570072
613,0.0011876484560570072
614,0.0011876484560570072
615,0.0011876484560570072
616,0.0023752969121140144
617,0.0011876484560570072
618,0.0011876484560570072
619,0.0011876484560570072
620,0.010688836104513063
621,0.0059382422802850355
622,0.0011876484560570072
623,0.0011876484560570072
624,0.0011876484560570072
625,0.048693586698337295
626,0.015439429928741092
627,0.010688836104513063
628,0.0059382422802850355
629,0.014251781472684086
630,0.0011876484560570072
631,0.0011876484560570072
632,0.0011876484560570072
633,0.0011876484560570072
634,0.0011876484560570072
635,0.0011876484560570072
636,0.0011876484560570072
637,0.0059382422802850355
638,0.010688836104513063
639,0.014251781472684086
640,0.0011876484560570072
641,0.0011876484560570072
642,0.0011876484560570072
643,0.0011876484560570072
644,0.0011876484560570072
645,0.0011876484560570072
646,0.00831353919239905
647,0.0011876484560570072
648,0.0011876484560570072
649,0.0011876484560570072
650,0.0023752969121140144
651,0.048693586698337295
652,0.032066508313539195
653,0.0011876484560570072
654,0.0011876484560570072
655,0.0011876484560570072
656,0.0011876484560570072
657,0.0344418052256532
658,0.0011876484560570072
659,0.0011876484560570072
660,0.0011876484560570072
661,0.0011876484560570072
662,0.0011876484560570072
663,0.0011876484560570072
664,0.004750593824228029
665,0.0166270783847981
666,0.004750593824228029
667,0.0035629453681710215
668,0.014251781472684086
669,0.0011876484560570072
670,0.0035629453681710215
671,0.0011876484560570072
672,0.0035629453681710215
673,0.004750593824228029
674,0.0011876484560570072
675,0.0011876484560570072
676,0.014251781472684086
677,0.0011876484560570072
678,0.0011876484560570072
679,0.0011876484560570072
680,0.014251781472684086
681,0.0011876484560570072
682,0.010688836104513063
683,0.007125890736342043
684,0.0011876484560570072
685,0.0011876484560570072
686,0.004750593824228029
687,0.0011876484560570072
688,0.02494061757719715
689,0.0023752969121140144
690,0.0023752969121140144
691,0.0011876484560570072
692,0.0011876484560570072
693,0.048693586698337295
694,0.032066508313539195
695,0.010688836104513063
696,0.0011876484560570072
697,0.0011876484560570072
698,0.0023752969121140144
699,0.0011876484560570072
700,0.0011876484560570072
701,0.0011876484560570072
702,0.0011876484560570072
703,0.048693586698337295
704,0.0344418052256532
705,0.0011876484560570072
706,0.010688836104513063
707,0.0011876484560570072
708,0.0011876484560570072
709,0.0035629453681710215
710,0.0011876484560570072
711,0.032066508313539195
712,0.0344418052256532
713,0.004750593824228029
714,0.00831353919239905
715,0.0011876484560570072
716,0.02494061757719715
717,0.0023752969121140144
718,0.0011876484560570072
719,0.00831353919239905
720,0.048693586698337295
721,0.009501187648456057
722,0.032066508313539195
723,0.0011876484560570072
724,0.014251781472684086
725,0.0023752969121140144
726,0.0011876484560570072
727,0.010688836104513063
728,0.010688836104513063
729,0.00831353919239905
730,0.0035629453681710215
731,0.010688836104513063
732,0.010688836104513063
733,0.0059382422802850355
734,0.014251781472684086
735,0.009501187648456057
736,0.007125890736342043
737,0.0011876484560570072
738,0.048693586698337295
739,0.0344418052256532
740,0.0011876484560570072
741,0.010688836104513063
742,0.048693586698337295
743,0.009501187648456057
744,0.0059382422802850355
745,0.0059382422802850355
746,0.0011876484560570072
747,0.0035629453681710215
748,0.0011876484560570072
749,0.0011876484560570072
750,0.007125890736342043
751,0.0059382422802850355
752,0.0011876484560570072
753,0.015439429928741092
754,0.0059382422802850355
755,0.0011876484560570072
756,0.0011876484560570072
757,0.0035629453681710215
758,0.0011876484560570072
759,0.0011876484560570072
760,0.0011876484560570072
761,0.0166270783847981
762,0.0011876484560570072
763,0.0011876484560570072
764,0.0011876484560570072
765,0.0011876484560570072
766,0.0011876484560570072
767,0.0011876484560570072
768,0.048693586698337295
769,0.0011876484560570072
770,0.009501187648456057
771,0.032066508313539195
772,0.0011876484560570072
773,0.0011876484560570072
774,0.0344418052256532
775,0.0059382422802850355
776,0.010688836104513063
777,0.010688836104513063
778,0.0011876484560570072
779,0.0011876484560570072
780,0.010688836104513063
781,0.0011876484560570072
782,0.009501187648456057
783,0.0011876484560570072
784,0.0011876484560570072
785,0.0166270783847981
786,0.0011876484560570072
787,0.0011876484560570072
788,0.048693586698337295
789,0.0011876484560570072
790,0.0011876484560570072
791,0.0011876484560570072
792,0.014251781472684086
793,0.0011876484560570072
794,0.007125890736342043
795,0.0023752969121140144
796,0.004750593824228029
797,0.02494061757719715
798,0.0011876484560570072
799,0.0011876484560570072
800,0.0011876484560570072
801,0.0166270783847981
802,0.0023752969121140144
803,0.048693586698337295
804,0.032066508313539195
805,0.0035629453681710215
806,0.011876484560570071
807,0.0344418052256532
808,0.0023752969121140144
809,0.0023752969121140144
810,0.014251781472684086
811,0.0011876484560570072
812,0.0011876484560570072
813,0.032066508313539195
814,0.015439429928741092
815,0.010688836104513063
816,0.014251781472684086
817,0.009501187648456057
818,0.007125890736342043
819,0.0011876484560570072
820,0.02494061757719715
821,0.0011876484560570072
822,0.0011876484560570072
823,0.0011876484560570072
824,0.00831353919239905
825,0.048693586698337295
826,0.032066508313539195
827,0.0011876484560570072
828,0.011876484560570071
829,0.014251781472684086
830,0.015439429928741092
831,0.010688836104513063
832,0.0344418052256532
833,0.0059382422802850355
834,0.0011876484560570072
835,0.0011876484560570072
836,0.0011876484560570072
837,0.0011876484560570072
838,0.010688836104513063
839,0.0059382422802850355
840,0.0023752969121140144
841,0.007125890736342043
