,group_ID,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.004750593824228029,0.0059382422802850355,0.007125890736342043,0.00831353919239905,0.009501187648456057,0.010688836104513063,0.011876484560570071,0.014251781472684086,0.015439429928741092,0.0166270783847981,0.02494061757719715,0.032066508313539195,0.0344418052256532,0.048693586698337295
0,G0001,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.004750593824228029,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.014251781472684086,0.015439429928741092,0.0,0.0,0.0,0.0,0.0
1,G0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015439429928741092,0.0,0.0,0.0,0.0,0.0
2,G0003,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.048693586698337295
3,G0004,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.009501187648456057,0.010688836104513063,0.011876484560570071,0.014251781472684086,0.0,0.0,0.0,0.032066508313539195,0.0,0.048693586698337295
4,G0005,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,G0006,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.007125890736342043,0.0,0.0,0.010688836104513063,0.0,0.014251781472684086,0.015439429928741092,0.0,0.0,0.032066508313539195,0.0344418052256532,0.048693586698337295
6,G0007,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.004750593824228029,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.032066508313539195,0.0,0.048693586698337295
7,G0008,0.0,0.0023752969121140144,0.0,0.0,0.0,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.048693586698337295
8,G0009,0.0011876484560570072,0.0,0.0,0.004750593824228029,0.0,0.0,0.0,0.0,0.010688836104513063,0.011876484560570071,0.0,0.0,0.0,0.0,0.032066508313539195,0.0,0.0
9,G0010,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0059382422802850355,0.0,0.0,0.009501187648456057,0.010688836104513063,0.0,0.0,0.0,0.0166270783847981,0.0,0.032066508313539195,0.0344418052256532,0.048693586698337295
10,G0011,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.015439429928741092,0.0,0.0,0.0,0.0,0.048693586698337295
11,G0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
12,G0013,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,G0016,0.0011876484560570072,0.0,0.0035629453681710215,0.004750593824228029,0.0,0.007125890736342043,0.0,0.0,0.010688836104513063,0.0,0.014251781472684086,0.0,0.0,0.02494061757719715,0.032066508313539195,0.0344418052256532,0.048693586698337295
14,G0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.015439429928741092,0.0,0.0,0.0,0.0,0.0
15,G0018,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.009501187648456057,0.010688836104513063,0.0,0.014251781472684086,0.015439429928741092,0.0,0.0,0.032066508313539195,0.0,0.0
16,G0019,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.007125890736342043,0.0,0.0,0.010688836104513063,0.011876484560570071,0.0,0.0,0.0,0.0,0.032066508313539195,0.0344418052256532,0.0
17,G0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
18,G0021,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015439429928741092,0.0,0.0,0.0,0.0,0.0
19,G0022,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
20,G0023,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,G0024,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,G0025,0.0,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,G0026,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0059382422802850355,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,G0027,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.004750593824228029,0.0059382422802850355,0.007125890736342043,0.00831353919239905,0.009501187648456057,0.010688836104513063,0.0,0.014251781472684086,0.0,0.0,0.02494061757719715,0.032066508313539195,0.0,0.048693586698337295
25,G0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032066508313539195,0.0344418052256532,0.0
26,G0029,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,G0030,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,G0032,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,G0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
30,G0034,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.0,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032066508313539195,0.0344418052256532,0.048693586698337295
31,G0035,0.0011876484560570072,0.0,0.0,0.004750593824228029,0.0059382422802850355,0.007125890736342043,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032066508313539195,0.0344418052256532,0.048693586698337295
32,G0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
33,G0037,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.0,0.0,0.007125890736342043,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.02494061757719715,0.0,0.0344418052256532,0.048693586698337295
34,G0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
35,G0039,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,G0040,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0059382422802850355,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,G0041,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,G0043,0.0,0.0,0.0,0.004750593824228029,0.0,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,G0044,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
40,G0045,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0059382422802850355,0.007125890736342043,0.00831353919239905,0.0,0.010688836104513063,0.011876484560570071,0.014251781472684086,0.015439429928741092,0.0,0.02494061757719715,0.032066508313539195,0.0344418052256532,0.048693586698337295
41,G0046,0.0011876484560570072,0.0023752969121140144,0.0,0.004750593824228029,0.0,0.007125890736342043,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.02494061757719715,0.0,0.0,0.048693586698337295
42,G0047,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011876484560570071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,G0048,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,G0049,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.0,0.0,0.009501187648456057,0.010688836104513063,0.0,0.014251781472684086,0.0,0.0,0.0,0.032066508313539195,0.0344418052256532,0.048693586698337295
45,G0050,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0,0.007125890736342043,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.02494061757719715,0.032066508313539195,0.0,0.048693586698337295
46,G0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166270783847981,0.0,0.0,0.0,0.0
47,G0052,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166270783847981,0.02494061757719715,0.0,0.0,0.0
48,G0053,0.0011876484560570072,0.0,0.0,0.004750593824228029,0.0,0.007125890736342043,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.0
49,G0054,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,G0055,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,G0056,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,G0059,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.007125890736342043,0.00831353919239905,0.0,0.010688836104513063,0.011876484560570071,0.014251781472684086,0.0,0.0,0.0,0.032066508313539195,0.0344418052256532,0.048693586698337295
53,G0060,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0059382422802850355,0.0,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032066508313539195,0.0,0.048693586698337295
54,G0061,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.0,0.0,0.0,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032066508313539195,0.0,0.0
55,G0062,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
56,G0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
57,G0064,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.004750593824228029,0.0059382422802850355,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0166270783847981,0.0,0.032066508313539195,0.0,0.048693586698337295
58,G0065,0.0011876484560570072,0.0,0.0035629453681710215,0.004750593824228029,0.0059382422802850355,0.0,0.00831353919239905,0.0,0.010688836104513063,0.0,0.0,0.0,0.0166270783847981,0.02494061757719715,0.032066508313539195,0.0,0.0
59,G0066,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015439429928741092,0.0,0.0,0.0,0.0,0.0
60,G0067,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02494061757719715,0.0,0.0,0.0
61,G0068,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,G0069,0.0011876484560570072,0.0023752969121140144,0.0,0.004750593824228029,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0166270783847981,0.0,0.0,0.0,0.048693586698337295
63,G0070,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,G0071,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.0,0.0059382422802850355,0.0,0.0,0.009501187648456057,0.010688836104513063,0.0,0.014251781472684086,0.0,0.0,0.0,0.032066508313539195,0.0,0.0
65,G0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166270783847981,0.02494061757719715,0.0,0.0,0.0
66,G0075,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,G0076,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.048693586698337295
68,G0077,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.048693586698337295
69,G0078,0.0,0.0023752969121140144,0.0,0.004750593824228029,0.0059382422802850355,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,G0079,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02494061757719715,0.0,0.0,0.048693586698337295
71,G0080,0.0011876484560570072,0.0,0.0035629453681710215,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02494061757719715,0.0,0.0344418052256532,0.048693586698337295
72,G0081,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.0,0.0,0.0,0.0,0.0,0.0,0.015439429928741092,0.0,0.0,0.0,0.0,0.0
73,G0082,0.0,0.0023752969121140144,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032066508313539195,0.0,0.048693586698337295
74,G0083,0.0011876484560570072,0.0,0.0035629453681710215,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,G0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
76,G0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
77,G0087,0.0011876484560570072,0.0,0.0,0.004750593824228029,0.0059382422802850355,0.007125890736342043,0.00831353919239905,0.009501187648456057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.048693586698337295
78,G0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.048693586698337295
79,G0089,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,G0090,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166270783847981,0.0,0.0,0.0,0.0
81,G0091,0.0,0.0,0.0035629453681710215,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166270783847981,0.0,0.0,0.0,0.0
82,G0092,0.0011876484560570072,0.0023752969121140144,0.0,0.004750593824228029,0.0,0.007125890736342043,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.02494061757719715,0.032066508313539195,0.0,0.048693586698337295
83,G0093,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.0,0.0059382422802850355,0.0,0.00831353919239905,0.009501187648456057,0.0,0.011876484560570071,0.014251781472684086,0.015439429928741092,0.0,0.0,0.032066508313539195,0.0344418052256532,0.048693586698337295
84,G0094,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.048693586698337295
85,G0095,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,G0096,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.004750593824228029,0.0059382422802850355,0.007125890736342043,0.00831353919239905,0.009501187648456057,0.010688836104513063,0.011876484560570071,0.014251781472684086,0.0,0.0166270783847981,0.02494061757719715,0.032066508313539195,0.0,0.048693586698337295
87,G0098,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.0
88,G0099,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,G0100,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,G0102,0.0011876484560570072,0.0023752969121140144,0.0035629453681710215,0.004750593824228029,0.0,0.007125890736342043,0.0,0.0,0.0,0.011876484560570071,0.0,0.0,0.0166270783847981,0.02494061757719715,0.032066508313539195,0.0344418052256532,0.048693586698337295
91,G0103,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,G0105,0.0,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.0
93,G0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
94,G0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048693586698337295
95,G0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048693586698337295
96,G0112,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,G0114,0.0,0.0023752969121140144,0.0,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02494061757719715,0.032066508313539195,0.0344418052256532,0.048693586698337295
98,G0115,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,G0117,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.0,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.0
100,G0119,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166270783847981,0.02494061757719715,0.0,0.0344418052256532,0.048693586698337295
101,G0120,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,G0121,0.0,0.0,0.0,0.004750593824228029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,G0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
104,G0123,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,G0124,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,G0125,0.0011876484560570072,0.0,0.0,0.004750593824228029,0.0,0.0,0.00831353919239905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.0
107,G0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
108,G0127,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,G0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
110,G0129,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.009501187648456057,0.0,0.0,0.014251781472684086,0.015439429928741092,0.0,0.02494061757719715,0.0,0.0,0.0
111,G0130,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,G0131,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.0,0.0,0.009501187648456057,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048693586698337295
113,G0133,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,G0134,0.0011876484560570072,0.0,0.0035629453681710215,0.0,0.0,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,G0135,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.0,0.00831353919239905,0.009501187648456057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048693586698337295
116,G0136,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015439429928741092,0.0,0.0,0.0,0.0,0.0
117,G0137,0.0011876484560570072,0.0,0.0,0.0,0.0059382422802850355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,G0138,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,G0139,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688836104513063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,G0140,0.0011876484560570072,0.0023752969121140144,0.0,0.004750593824228029,0.0059382422802850355,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0166270783847981,0.0,0.0,0.0,0.0
121,G0142,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,G0143,0.0,0.0,0.0,0.0,0.0,0.007125890736342043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02494061757719715,0.0,0.0,0.0
123,G1001,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0059382422802850355,0.0,0.0,0.009501187648456057,0.0,0.011876484560570071,0.014251781472684086,0.0,0.0166270783847981,0.0,0.0,0.0,0.048693586698337295
124,G1002,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,G1003,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,G1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048693586698337295
127,G1005,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,G1006,0.0,0.0023752969121140144,0.0035629453681710215,0.0,0.0059382422802850355,0.0,0.0,0.009501187648456057,0.010688836104513063,0.0,0.0,0.0,0.0,0.02494061757719715,0.0,0.0,0.048693586698337295
129,G1007,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,G1008,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,G1009,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344418052256532,0.0
132,G1011,0.0011876484560570072,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,G1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.0,0.0,0.0,0.0
134,G1013,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,G1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014251781472684086,0.0,0.0,0.02494061757719715,0.0,0.0,0.0
